8577.39 -0.19668
8577.42 -0.197015
8577.46 -0.197444
8577.5 -0.197854
8577.54 -0.198245
8577.58 -0.198618
8577.61 -0.198886
8577.65 -0.199227
8577.69 -0.199552
8577.73 -0.199861
8577.77 -0.200154
8577.8 -0.200364
8577.84 -0.200631
8577.88 -0.200883
8577.92 -0.201122
8577.96 -0.201348
8577.99 -0.201509
8578.03 -0.201714
8578.07 -0.201907
8578.11 -0.202089
8578.15 -0.202261
8578.18 -0.202383
8578.22 -0.202538
8578.26 -0.202684
8578.3 -0.202822
8578.34 -0.202952
8578.37 -0.203045
8578.41 -0.203163
8578.45 -0.203275
8578.49 -0.203381
8578.53 -0.203483
8578.56 -0.203556
8578.6 -0.20365
8578.64 -0.20374
8578.68 -0.203828
8578.72 -0.203913
8578.75 -0.203975
8578.79 -0.204058
8578.83 -0.20414
8578.87 -0.20422
8578.91 -0.2043
8578.94 -0.204359
8578.98 -0.204436
8579.02 -0.204512
8579.06 -0.204586
8579.1 -0.204659
8579.13 -0.204712
8579.17 -0.20478
8579.21 -0.204847
8579.25 -0.204912
8579.29 -0.204973
8579.32 -0.205018
8579.36 -0.205075
8579.4 -0.205129
8579.44 -0.205181
8579.48 -0.205229
8579.51 -0.205262
8579.55 -0.205304
8579.59 -0.205343
8579.63 -0.205378
8579.67 -0.205408
8579.7 -0.205429
8579.74 -0.205452
8579.78 -0.205471
8579.82 -0.205486
8579.86 -0.205496
8579.89 -0.205501
8579.93 -0.205502
8579.97 -0.205499
8580.01 -0.205491
8580.05 -0.205477
8580.08 -0.205463
8580.12 -0.205439
8580.16 -0.20541
8580.2 -0.205375
8580.24 -0.205334
8580.27 -0.205299
8580.31 -0.205247
8580.35 -0.205188
8580.39 -0.205123
8580.43 -0.205051
8580.46 -0.204993
8580.5 -0.204909
8580.54 -0.20482
8580.58 -0.204724
8580.62 -0.204622
8580.65 -0.204541
8580.69 -0.204429
8580.73 -0.204312
8580.77 -0.204189
8580.81 -0.204061
8580.84 -0.203962
8580.88 -0.203826
8580.92 -0.203685
8580.96 -0.20354
8581 -0.203391
8581.03 -0.203276
8581.07 -0.20312
8581.11 -0.202961
8581.15 -0.202798
8581.19 -0.202632
8581.22 -0.202505
8581.26 -0.202333
8581.3 -0.202159
8581.34 -0.201983
8581.38 -0.201804
8581.41 -0.201668
8581.45 -0.201486
8581.49 -0.201302
8581.53 -0.201116
8581.57 -0.200929
8581.6 -0.200788
8581.64 -0.200599
8581.68 -0.200409
8581.72 -0.200218
8581.76 -0.200027
8581.79 -0.199884
8581.83 -0.199692
8581.87 -0.199501
8581.91 -0.19931
8581.95 -0.199119
8581.98 -0.198977
8582.02 -0.198788
8582.06 -0.198599
8582.1 -0.198412
8582.14 -0.198227
8582.17 -0.198088
8582.21 -0.197906
8582.25 -0.197725
8582.29 -0.197546
8582.33 -0.19737
8582.36 -0.197239
8582.4 -0.197067
8582.44 -0.196898
8582.48 -0.196732
8582.52 -0.196569
8582.55 -0.196449
8582.59 -0.196293
8582.63 -0.19614
8582.67 -0.195991
8582.71 -0.195846
8582.74 -0.195741
8582.78 -0.195604
8582.82 -0.195471
8582.86 -0.195344
8582.9 -0.195222
8582.93 -0.195133
8582.97 -0.19502
8583.01 -0.194913
8583.05 -0.194811
8583.09 -0.194716
8583.12 -0.194648
8583.16 -0.194563
8583.2 -0.194484
8583.24 -0.194412
8583.28 -0.194345
8583.31 -0.194299
8583.35 -0.194244
8583.39 -0.194194
8583.43 -0.194151
8583.47 -0.194114
8583.5 -0.19409
8583.54 -0.194064
8583.58 -0.194044
8583.62 -0.19403
8583.66 -0.194023
8583.69 -0.194022
8583.73 -0.194026
8583.77 -0.194036
8583.81 -0.194053
8583.85 -0.194076
8583.88 -0.194098
8583.92 -0.194132
8583.96 -0.194173
8584 -0.194221
8584.04 -0.194275
8584.07 -0.19432
8584.11 -0.194385
8584.15 -0.194458
8584.19 -0.194536
8584.23 -0.194622
8584.26 -0.19469
8584.3 -0.194787
8584.34 -0.194891
8584.38 -0.195001
8584.42 -0.195117
8584.45 -0.195208
8584.49 -0.195334
8584.53 -0.195465
8584.57 -0.195602
8584.61 -0.195743
8584.64 -0.195852
8584.68 -0.196001
8584.72 -0.196154
8584.76 -0.19631
8584.8 -0.19647
8584.83 -0.196592
8584.87 -0.196757
8584.91 -0.196925
8584.95 -0.197095
8584.99 -0.197267
8585.02 -0.197397
8585.06 -0.197572
8585.1 -0.197749
8585.14 -0.197926
8585.18 -0.198103
8585.21 -0.198237
8585.25 -0.198415
8585.29 -0.198594
8585.33 -0.198771
8585.37 -0.198948
8585.4 -0.19908
8585.44 -0.199256
8585.48 -0.199429
8585.52 -0.199601
8585.56 -0.199771
8585.59 -0.199897
8585.63 -0.200062
8585.67 -0.200225
8585.71 -0.200385
8585.75 -0.200541
8585.78 -0.200655
8585.82 -0.200805
8585.86 -0.20095
8585.9 -0.201091
8585.94 -0.201227
8585.97 -0.201326
8586.01 -0.201453
8586.05 -0.201574
8586.09 -0.201689
8586.13 -0.201799
8586.16 -0.201877
8586.2 -0.201975
8586.24 -0.202066
8586.28 -0.20215
8586.32 -0.202227
8586.35 -0.202281
8586.39 -0.202348
8586.43 -0.202409
8586.47 -0.202464
8586.51 -0.202513
8586.54 -0.202547
8586.58 -0.202587
8586.62 -0.202623
8586.66 -0.202654
8586.7 -0.202681
8586.74 -0.202703
8586.77 -0.202717
8586.81 -0.202733
8586.85 -0.202745
8586.89 -0.202754
8586.93 -0.20276
8586.96 -0.202763
8587 -0.202764
8587.04 -0.202762
8587.08 -0.202759
8587.12 -0.202754
8587.15 -0.202748
8587.19 -0.20274
8587.23 -0.202731
8587.27 -0.20272
8587.31 -0.202709
8587.34 -0.2027
8587.38 -0.202687
8587.42 -0.202675
8587.46 -0.202663
8587.5 -0.20265
8587.53 -0.202642
8587.57 -0.20263
8587.61 -0.20262
8587.65 -0.202611
8587.69 -0.202603
8587.72 -0.202599
8587.76 -0.202594
8587.8 -0.202591
8587.84 -0.202591
8587.88 -0.202593
8587.91 -0.202596
8587.95 -0.202603
8587.99 -0.202613
8588.03 -0.202626
8588.07 -0.202643
8588.1 -0.202658
8588.14 -0.202682
8588.18 -0.20271
8588.22 -0.202743
8588.26 -0.20278
8588.29 -0.202811
8588.33 -0.202857
8588.37 -0.202908
8588.41 -0.202965
8588.45 -0.203028
8588.48 -0.203079
8588.52 -0.203152
8588.56 -0.20323
8588.6 -0.203314
8588.64 -0.203403
8588.67 -0.203473
8588.71 -0.20357
8588.75 -0.203672
8588.79 -0.203777
8588.83 -0.203887
8588.86 -0.203971
8588.9 -0.204086
8588.94 -0.204205
8588.98 -0.204326
8589.02 -0.20445
8589.05 -0.204545
8589.09 -0.204673
8589.13 -0.204802
8589.17 -0.204933
8589.21 -0.205066
8589.24 -0.205166
8589.28 -0.2053
8589.32 -0.205435
8589.36 -0.205571
8589.4 -0.205706
8589.43 -0.205807
8589.47 -0.205942
8589.51 -0.206077
8589.55 -0.20621
8589.59 -0.206342
8589.63 -0.206473
8589.66 -0.20657
8589.7 -0.206698
8589.74 -0.206823
8589.78 -0.206947
8589.82 -0.207067
8589.85 -0.207156
8589.89 -0.207271
8589.93 -0.207383
8589.97 -0.207491
8590.01 -0.207596
8590.04 -0.207671
8590.08 -0.207768
8590.12 -0.207861
8590.16 -0.207948
8590.2 -0.208031
8590.23 -0.208089
8590.27 -0.208162
8590.31 -0.208229
8590.35 -0.20829
8590.39 -0.208345
8590.42 -0.208383
8590.46 -0.208428
8590.5 -0.208467
8590.54 -0.208501
8590.58 -0.208529
8590.61 -0.208547
8590.65 -0.208565
8590.69 -0.208578
8590.73 -0.208586
8590.77 -0.208588
8590.8 -0.208586
8590.84 -0.208579
8590.88 -0.208567
8590.92 -0.208549
8590.96 -0.208526
8590.99 -0.208506
8591.03 -0.208474
8591.07 -0.208437
8591.11 -0.208395
8591.15 -0.208349
8591.18 -0.20831
8591.22 -0.208255
8591.26 -0.208195
8591.3 -0.20813
8591.34 -0.20806
8591.37 -0.208005
8591.41 -0.207928
8591.45 -0.207846
8591.49 -0.20776
8591.53 -0.207671
8591.57 -0.207577
8591.6 -0.207505
8591.64 -0.207405
8591.68 -0.207302
8591.72 -0.207196
8591.76 -0.207087
8591.79 -0.207004
8591.83 -0.206889
8591.87 -0.206773
8591.91 -0.206654
8591.95 -0.206532
8591.98 -0.20644
8592.02 -0.206315
8592.06 -0.206188
8592.1 -0.20606
8592.14 -0.205929
8592.17 -0.205831
8592.21 -0.205698
8592.25 -0.205565
8592.29 -0.20543
8592.33 -0.205295
8592.36 -0.205193
8592.4 -0.205057
8592.44 -0.20492
8592.48 -0.204783
8592.52 -0.204646
8592.55 -0.204543
8592.59 -0.204406
8592.63 -0.20427
8592.67 -0.204134
8592.71 -0.203999
8592.74 -0.203898
8592.78 -0.203764
8592.82 -0.203631
8592.86 -0.2035
8592.9 -0.20337
8592.93 -0.203274
8592.97 -0.203146
8593.01 -0.203021
8593.05 -0.202898
8593.09 -0.202777
8593.13 -0.202658
8593.16 -0.20257
8593.2 -0.202456
8593.24 -0.202344
8593.28 -0.202235
8593.32 -0.202129
8593.35 -0.202052
8593.39 -0.201952
8593.43 -0.201855
8593.47 -0.201762
8593.51 -0.201673
8593.54 -0.201608
8593.58 -0.201526
8593.62 -0.201448
8593.66 -0.201374
8593.7 -0.201305
8593.73 -0.201256
8593.77 -0.201195
8593.81 -0.201139
8593.85 -0.201089
8593.89 -0.201043
8593.92 -0.201012
8593.96 -0.200976
8594 -0.200946
8594.04 -0.200921
8594.08 -0.200902
8594.11 -0.20089
8594.15 -0.20088
8594.19 -0.200875
8594.23 -0.200874
8594.27 -0.200878
8594.3 -0.200884
8594.34 -0.200895
8594.38 -0.200911
8594.42 -0.20093
8594.46 -0.200954
8594.49 -0.200973
8594.53 -0.201003
8594.57 -0.201036
8594.61 -0.201071
8594.65 -0.20111
8594.69 -0.201151
8594.72 -0.201184
8594.76 -0.20123
8594.8 -0.201278
8594.84 -0.201328
8594.88 -0.20138
8594.91 -0.20142
8594.95 -0.201475
8594.99 -0.201531
8595.03 -0.201589
8595.07 -0.201648
8595.1 -0.201692
8595.14 -0.201752
8595.18 -0.201813
8595.22 -0.201874
8595.26 -0.201935
8595.29 -0.201981
8595.33 -0.202043
8595.37 -0.202104
8595.41 -0.202164
8595.45 -0.202224
8595.48 -0.202269
8595.52 -0.202327
8595.56 -0.202385
8595.6 -0.202441
8595.64 -0.202496
8595.67 -0.202536
8595.71 -0.202588
8595.75 -0.202637
8595.79 -0.202685
8595.83 -0.202731
8595.87 -0.202774
8595.9 -0.202805
8595.94 -0.202843
8595.98 -0.202879
8596.02 -0.202911
8596.06 -0.20294
8596.09 -0.20296
8596.13 -0.202983
8596.17 -0.203002
8596.21 -0.203017
8596.25 -0.203028
8596.28 -0.203034
8596.32 -0.203037
8596.36 -0.203036
8596.4 -0.20303
8596.44 -0.203019
8596.47 -0.203008
8596.51 -0.202989
8596.55 -0.202964
8596.59 -0.202935
8596.63 -0.202901
8596.66 -0.202873
8596.7 -0.202831
8596.74 -0.202784
8596.78 -0.202733
8596.82 -0.202677
8596.85 -0.202632
8596.89 -0.202568
8596.93 -0.2025
8596.97 -0.202427
8597.01 -0.20235
8597.05 -0.202269
8597.08 -0.202205
8597.12 -0.202116
8597.16 -0.202023
8597.2 -0.201927
8597.24 -0.201826
8597.27 -0.201747
8597.31 -0.201639
8597.35 -0.201527
8597.39 -0.201411
8597.43 -0.201292
8597.46 -0.201199
8597.5 -0.201073
8597.54 -0.200943
8597.58 -0.20081
8597.62 -0.200672
8597.65 -0.200567
8597.69 -0.200423
8597.73 -0.200276
8597.77 -0.200126
8597.81 -0.199972
8597.84 -0.199854
8597.88 -0.199695
8597.92 -0.199532
8597.96 -0.199366
8598 -0.199196
8598.03 -0.199067
8598.07 -0.198892
8598.11 -0.198715
8598.15 -0.198534
8598.19 -0.19835
8598.23 -0.198163
8598.26 -0.198021
8598.3 -0.197829
8598.34 -0.197635
8598.38 -0.197438
8598.42 -0.197238
8598.45 -0.197086
8598.49 -0.196882
8598.53 -0.196675
8598.57 -0.196465
8598.61 -0.196253
8598.64 -0.196092
8598.68 -0.195876
8598.72 -0.195658
8598.76 -0.195437
8598.8 -0.195214
8598.83 -0.195045
8598.87 -0.194818
8598.91 -0.194589
8598.95 -0.194358
8598.99 -0.194125
8599.02 -0.193948
8599.06 -0.193712
8599.1 -0.193474
8599.14 -0.193233
8599.18 -0.192991
8599.22 -0.192747
8599.25 -0.192563
8599.29 -0.192317
8599.33 -0.192068
8599.37 -0.191818
8599.41 -0.191567
8599.44 -0.191377
8599.48 -0.191123
8599.52 -0.190868
8599.56 -0.190611
8599.6 -0.190353
8599.63 -0.190158
8599.67 -0.189898
8599.71 -0.189636
8599.75 -0.189374
8599.79 -0.18911
8599.82 -0.188912
8599.86 -0.188646
8599.9 -0.18838
8599.94 -0.188112
8599.98 -0.187844
8600.01 -0.187642
8600.05 -0.187373
8600.09 -0.187102
8600.13 -0.186831
8600.17 -0.186559
8600.21 -0.186287
8600.24 -0.186082
8600.28 -0.185808
8600.32 -0.185534
8600.36 -0.185259
8600.4 -0.184983
8600.43 -0.184776
8600.47 -0.184499
8600.51 -0.184221
8600.55 -0.183943
8600.59 -0.183665
8600.62 -0.183455
8600.66 -0.183176
8600.7 -0.182895
8600.74 -0.182615
8600.78 -0.182334
8600.81 -0.182122
8600.85 -0.18184
8600.89 -0.181558
8600.93 -0.181275
8600.97 -0.180992
8601 -0.180779
8601.04 -0.180495
8601.08 -0.18021
8601.12 -0.179925
8601.16 -0.17964
8601.2 -0.179354
8601.23 -0.17914
8601.27 -0.178854
8601.31 -0.178567
8601.35 -0.178281
8601.39 -0.177993
8601.42 -0.177778
8601.46 -0.17749
8601.5 -0.177203
8601.54 -0.176915
8601.58 -0.176626
8601.61 -0.17641
8601.65 -0.176121
8601.69 -0.175833
8601.73 -0.175544
8601.77 -0.175255
8601.8 -0.175038
8601.84 -0.174749
8601.88 -0.174459
8601.92 -0.17417
8601.96 -0.17388
8602 -0.17359
8602.03 -0.173373
8602.07 -0.173083
8602.11 -0.172794
8602.15 -0.172504
8602.19 -0.172214
8602.22 -0.171997
8602.26 -0.171707
8602.3 -0.171418
8602.34 -0.171128
8602.38 -0.170839
8602.41 -0.170622
8602.45 -0.170332
8602.49 -0.170043
8602.53 -0.169754
8602.57 -0.169465
8602.6 -0.169248
8602.64 -0.16896
8602.68 -0.168671
8602.72 -0.168383
8602.76 -0.168095
8602.8 -0.167807
8602.83 -0.167591
8602.87 -0.167303
8602.91 -0.167016
8602.95 -0.166728
8602.99 -0.166441
8603.02 -0.166226
8603.06 -0.165939
8603.1 -0.165652
8603.14 -0.165365
8603.18 -0.165078
8603.21 -0.164863
8603.25 -0.164576
8603.29 -0.16429
8603.33 -0.164003
8603.37 -0.163716
8603.4 -0.163502
8603.44 -0.163215
8603.48 -0.162929
8603.52 -0.162642
8603.56 -0.162356
8603.6 -0.16207
8603.63 -0.161855
8603.67 -0.161569
8603.71 -0.161282
8603.75 -0.160996
8603.79 -0.16071
8603.82 -0.160495
8603.86 -0.160209
8603.9 -0.159922
8603.94 -0.159636
8603.98 -0.159349
8604.01 -0.159134
8604.05 -0.158847
8604.09 -0.158561
8604.13 -0.158274
8604.17 -0.157987
8604.2 -0.157772
8604.24 -0.157485
8604.28 -0.157197
8604.32 -0.15691
8604.36 -0.156621
8604.4 -0.156332
8604.43 -0.156115
8604.47 -0.155824
8604.51 -0.155533
8604.55 -0.15524
8604.59 -0.154945
8604.62 -0.154723
8604.66 -0.154425
8604.7 -0.154126
8604.74 -0.153824
8604.78 -0.15352
8604.81 -0.153291
8604.85 -0.152982
8604.89 -0.152671
8604.93 -0.152357
8604.97 -0.15204
8605 -0.151801
8605.04 -0.151478
8605.08 -0.151152
8605.12 -0.150822
8605.16 -0.150489
8605.2 -0.150151
8605.23 -0.149895
8605.27 -0.14955
8605.31 -0.149201
8605.35 -0.148847
8605.39 -0.148488
8605.42 -0.148216
8605.46 -0.147848
8605.5 -0.147476
8605.54 -0.147098
8605.58 -0.146714
8605.61 -0.146423
8605.65 -0.146029
8605.69 -0.14563
8605.73 -0.145224
8605.77 -0.144812
8605.8 -0.144498
8605.84 -0.144075
8605.88 -0.143645
8605.92 -0.143208
8605.96 -0.142763
8606 -0.142312
8606.03 -0.141968
8606.07 -0.141504
8606.11 -0.141032
8606.15 -0.140552
8606.19 -0.140063
8606.22 -0.139692
8606.26 -0.13919
8606.3 -0.138678
8606.34 -0.138159
8606.38 -0.13763
8606.41 -0.137228
8606.45 -0.136684
8606.49 -0.136131
8606.53 -0.135568
8606.57 -0.134995
8606.61 -0.134413
8606.64 -0.13397
8606.68 -0.13337
8606.72 -0.13276
8606.76 -0.13214
8606.8 -0.13151
8606.83 -0.13103
8606.87 -0.13038
8606.91 -0.12972
8606.95 -0.129049
8606.99 -0.128367
8607.02 -0.12785
8607.06 -0.127152
8607.1 -0.126445
8607.14 -0.125731
8607.18 -0.125009
8607.21 -0.124463
8607.25 -0.123731
8607.29 -0.122992
8607.33 -0.122249
8607.37 -0.121502
8607.41 -0.120751
8607.44 -0.120186
8607.48 -0.11943
8607.52 -0.118673
8607.56 -0.117915
8607.6 -0.117156
8607.63 -0.116586
8607.67 -0.115828
8607.71 -0.115071
8607.75 -0.114315
8607.79 -0.113562
8607.82 -0.113
8607.86 -0.112253
8607.9 -0.11151
8607.94 -0.110773
8607.98 -0.11004
8608.02 -0.109314
8608.05 -0.108774
8608.09 -0.108061
8608.13 -0.107355
8608.17 -0.106658
8608.21 -0.10597
8608.24 -0.105461
8608.28 -0.104791
8608.32 -0.104132
8608.36 -0.103484
8608.4 -0.102849
8608.43 -0.102381
8608.47 -0.101769
8608.51 -0.10117
8608.55 -0.100587
8608.59 -0.100018
8608.63 -0.0994662
8608.66 -0.0990628
8608.7 -0.0985399
8608.74 -0.0980347
8608.78 -0.0975479
8608.82 -0.0970801
8608.85 -0.096742
8608.89 -0.0963089
8608.93 -0.0958966
8608.97 -0.0955057
8609.01 -0.0951367
8609.04 -0.0948749
8609.08 -0.094546
8609.12 -0.0942409
8609.16 -0.0939603
8609.2 -0.0937046
8609.24 -0.0934737
8609.27 -0.093316
8609.31 -0.0931253
8609.35 -0.0929559
8609.39 -0.0928065
8609.43 -0.0926758
8609.46 -0.0925893
8609.5 -0.0924883
8609.54 -0.0924025
8609.58 -0.0923308
8609.62 -0.0922717
8609.65 -0.092235
8609.69 -0.0921951
8609.73 -0.0921644
8609.77 -0.0921416
8609.81 -0.0921256
8609.85 -0.0921149
8609.88 -0.0921097
8609.92 -0.0921055
8609.96 -0.0921032
8610 -0.0921015
8610.04 -0.0920993
8610.07 -0.0920964
8610.11 -0.09209
8610.15 -0.0920796
8610.19 -0.0920637
8610.23 -0.0920412
8610.26 -0.0920193
8610.3 -0.0919821
8610.34 -0.0919349
8610.38 -0.0918762
8610.42 -0.0918049
8610.46 -0.0917197
8610.49 -0.0916459
8610.53 -0.0915332
8610.57 -0.0914032
8610.61 -0.0912545
8610.65 -0.0910858
8610.68 -0.0909454
8610.72 -0.0907388
8610.76 -0.0905091
8610.8 -0.0902568
8610.84 -0.0899827
8610.87 -0.0897634
8610.91 -0.0894532
8610.95 -0.0891236
8610.99 -0.0887753
8611.03 -0.0884093
8611.07 -0.0880262
8611.1 -0.0877283
8611.14 -0.0873176
8611.18 -0.0868923
8611.22 -0.086453
8611.26 -0.0860008
8611.29 -0.0856536
8611.33 -0.0851807
8611.37 -0.084697
8611.41 -0.0842035
8611.45 -0.0837009
8611.48 -0.0833185
8611.52 -0.0828022
8611.56 -0.082279
8611.6 -0.08175
8611.64 -0.0812159
8611.68 -0.0806775
8611.71 -0.0802715
8611.75 -0.0797277
8611.79 -0.079182
8611.83 -0.0786352
8611.87 -0.0780881
8611.9 -0.0776781
8611.94 -0.0771325
8611.98 -0.076589
8612.02 -0.0760483
8612.06 -0.0755113
8612.09 -0.0751114
8612.13 -0.0745829
8612.17 -0.0740603
8612.21 -0.0735446
8612.25 -0.0730365
8612.29 -0.0725369
8612.32 -0.0721682
8612.36 -0.0716855
8612.4 -0.0712135
8612.44 -0.0707532
8612.48 -0.0703053
8612.51 -0.069978
8612.55 -0.0695539
8612.59 -0.0691445
8612.63 -0.0687507
8612.67 -0.0683734
8612.7 -0.0681016
8612.74 -0.067755
8612.78 -0.067427
8612.82 -0.0671186
8612.86 -0.0668305
8612.9 -0.0665624
8612.93 -0.066374
8612.97 -0.066139
8613.01 -0.0659219
8613.05 -0.0657218
8613.09 -0.0655381
8613.12 -0.0654106
8613.16 -0.0652536
8613.2 -0.0651108
8613.24 -0.0649814
8613.28 -0.0648646
8613.32 -0.0647597
8613.35 -0.0646883
8613.39 -0.0646023
8613.43 -0.064526
8613.47 -0.0644587
8613.51 -0.0643995
8613.54 -0.0643601
8613.58 -0.0643133
8613.62 -0.0642726
8613.66 -0.0642372
8613.7 -0.0642063
8613.73 -0.0641856
8613.77 -0.0641607
8613.81 -0.0641381
8613.85 -0.0641171
8613.89 -0.064097
8613.93 -0.0640768
8613.96 -0.0640613
8614 -0.0640393
8614.04 -0.0640153
8614.08 -0.0639883
8614.12 -0.0639578
8614.15 -0.063932
8614.19 -0.0638931
8614.23 -0.0638485
8614.27 -0.0637973
8614.31 -0.0637388
8614.34 -0.0636896
8614.38 -0.0636164
8614.42 -0.0635337
8614.46 -0.0634408
8614.5 -0.0633368
8614.54 -0.0632211
8614.57 -0.0631261
8614.61 -0.0629878
8614.65 -0.0628356
8614.69 -0.0626687
8614.73 -0.0624864
8614.76 -0.062339
8614.8 -0.0621276
8614.84 -0.0618987
8614.88 -0.0616514
8614.92 -0.0613849
8614.96 -0.0610984
8614.99 -0.0608701
8615.03 -0.0605469
8615.07 -0.0602016
8615.11 -0.0598335
8615.15 -0.059442
8615.18 -0.0591333
8615.22 -0.0587023
8615.26 -0.0582497
8615.3 -0.0577762
8615.34 -0.0572827
8615.37 -0.0568997
8615.41 -0.0563728
8615.45 -0.0558277
8615.49 -0.0552654
8615.53 -0.0546865
8615.57 -0.0540917
8615.6 -0.0536357
8615.64 -0.053015
8615.68 -0.0523805
8615.72 -0.051733
8615.76 -0.0510731
8615.79 -0.0505706
8615.83 -0.049891
8615.87 -0.0492011
8615.91 -0.0485017
8615.95 -0.0477934
8615.99 -0.0470772
8616.02 -0.0465351
8616.06 -0.0458065
8616.1 -0.0450719
8616.14 -0.0443321
8616.18 -0.0435877
8616.21 -0.0430269
8616.25 -0.0422763
8616.29 -0.0415233
8616.33 -0.0407686
8616.37 -0.0400128
8616.4 -0.0394458
8616.44 -0.03869
8616.48 -0.0379353
8616.52 -0.0371824
8616.56 -0.0364319
8616.6 -0.0356848
8616.63 -0.035127
8616.67 -0.0343873
8616.71 -0.0336529
8616.75 -0.0329246
8616.79 -0.0322031
8616.82 -0.0316668
8616.86 -0.0309589
8616.9 -0.0302598
8616.94 -0.0295703
8616.98 -0.0288911
8617.02 -0.0282229
8617.05 -0.0277294
8617.09 -0.0270824
8617.13 -0.0264484
8617.17 -0.0258282
8617.21 -0.0252227
8617.24 -0.0247785
8617.28 -0.0242002
8617.32 -0.0236385
8617.36 -0.0230938
8617.4 -0.0225659
8617.44 -0.0220544
8617.47 -0.0216814
8617.51 -0.0211981
8617.55 -0.0207303
8617.59 -0.0202778
8617.63 -0.0198404
8617.66 -0.0195219
8617.7 -0.01911
8617.74 -0.0187121
8617.78 -0.0183281
8617.82 -0.0179577
8617.85 -0.0176885
8617.89 -0.017341
8617.93 -0.0170061
8617.97 -0.0166836
8618.01 -0.0163731
8618.05 -0.0160744
8618.08 -0.0158579
8618.12 -0.015579
8618.16 -0.015311
8618.2 -0.0150535
8618.24 -0.0148064
8618.27 -0.0146276
8618.31 -0.0143976
8618.35 -0.0141771
8618.39 -0.0139657
8618.43 -0.0137631
8618.47 -0.013569
8618.5 -0.0134288
8618.54 -0.0132488
8618.58 -0.0130765
8618.62 -0.0129114
8618.66 -0.0127534
8618.69 -0.0126394
8618.73 -0.0124929
8618.77 -0.0123526
8618.81 -0.0122182
8618.85 -0.0120893
8618.89 -0.0119657
8618.92 -0.0118762
8618.96 -0.011761
8619 -0.0116501
8619.04 -0.0115434
8619.08 -0.0114404
8619.11 -0.0113654
8619.15 -0.0112683
8619.19 -0.0111741
8619.23 -0.0110826
8619.27 -0.0109934
8619.3 -0.0109279
8619.34 -0.0108421
8619.38 -0.0107579
8619.42 -0.0106749
8619.46 -0.0105928
8619.5 -0.0105115
8619.53 -0.0104507
8619.57 -0.0103698
8619.61 -0.0102887
8619.65 -0.0102072
8619.69 -0.0101249
8619.72 -0.0100626
8619.76 -0.00997829
8619.8 -0.00989249
8619.84 -0.00980484
8619.88 -0.00971505
8619.92 -0.00962284
8619.95 -0.0095519
8619.99 -0.00945473
8620.03 -0.00935431
8620.07 -0.00925036
8620.11 -0.00914258
8620.14 -0.00905906
8620.18 -0.00894388
8620.22 -0.00882406
8620.26 -0.0086993
8620.3 -0.00856932
8620.34 -0.00843382
8620.37 -0.0083284
8620.41 -0.00818253
8620.45 -0.00803033
8620.49 -0.00787151
8620.53 -0.00770577
8620.56 -0.00757675
8620.6 -0.0073982
8620.64 -0.00721192
8620.68 -0.00701762
8620.72 -0.006815
8620.76 -0.00660377
8620.79 -0.00643952
8620.83 -0.00621252
8620.87 -0.0059761
